120.63082,24.167393,D,60,road
120.62328,24.147081,D,60,road
120.637,24.09453,D,60,road
120.447914,22.673306,D,60,road
120.706635,24.256582,D,60,road
120.706635,24.24755,D,60,road
120.2212,22.939863,D,70,road
120.439255,22.70776,D,70,road
120.41329,22.641577,D,70,road
120.38426,23.439138,D,70,road
120.38366,23.40862,D,70,road
120.24047,22.818577,D,70,road
120.481926,22.456896,D,70,road
120.44806,24.09083,D,70,road
120.33472,23.95222,D,70,road
120.32361,23.93417,D,70,road
120.16689,23.623926,D,70,road
120.324425,23.708206,D,70,road
120.50823,23.691448,D,70,road
120.533295,24.051216,D,70,road
120.53889,24.02694,D,70,road
120.56194,23.94417,D,70,road
120.48311,23.848318,D,70,road
121.082695,24.886557,D,70,road
120.488914,23.728313,D,70,road
120.59917,22.718996,D,70,road
120.7301,22.045582,D,70,road
120.75299,21.97737,D,70,road
120.48557,22.640203,D,70,road
120.49234,22.589718,D,70,road
120.460945,22.805735,D,70,road
121.85278,24.611954,D,70,road
120.48843,22.717932,D,70,road
120.49994,22.70484,D,70,road
120.49361,22.695242,D,70,road
120.55209,22.626106,D,70,road
120.54868,22.582087,D,70,road
120.55583,22.55167,D,70,road
120.54044,22.53663,D,70,road
120.57348,22.431042,D,70,road
120.62501,22.326096,D,70,road
120.64377,22.300001,D,70,road
120.688126,22.203466,D,70,road
120.43957,23.578737,D,70,road
120.13506,23.074215,D,70,road
120.17903,23.017673,D,70,road
120.145706,23.049866,D,70,road
120.57929,23.92596,D,70,road
120.45488,22.652136,D,70,road
120.20978,23.263838,D,70,road
120.440414,22.497778,D,70,road
121.12043,22.728712,D,70,road
121.102104,22.726719,D,70,road
121.05725,22.705956,D,70,road
121.42773,23.28243,D,70,road
120.65508,23.963615,D,70,road
120.730965,23.834896,D,70,road
120.133705,23.175344,D,70,road
120.17664,22.930405,D,70,road
120.29493,23.099846,D,70,road
120.29865,23.055922,D,70,road
120.36489,23.374134,D,70,road
120.32532,23.27626,D,70,road
120.33444,23.150946,D,70,road
120.310776,23.09386,D,70,road
121.05706,22.743982,D,70,road
121.012535,22.626123,D,70,road
120.89187,22.323227,D,70,road
120.87637,22.293703,D,70,road
120.17002,23.06164,D,70,road
121.49166,24.994188,E,70,freeway
120.650085,24.197182,E,80,freeway
120.70982,24.200447,E,80,freeway
121.51977,25.048206,E,80,freeway
120.650085,24.197182,E,80,freeway
121.754326,25.102283,E,80,freeway
121.69441,25.116095,E,80,freeway
121.4484,25.09222,E,80,freeway
120.70982,24.200447,E,80,freeway
121.03352,24.795456,E,90,freeway
120.409294,22.58654,E,90,freeway
120.30067,23.684862,E,100,freeway
120.45189,23.673025,E,100,freeway
121.282974,24.99567,E,100,highway
121.32486,24.959269,E,100,highway
121.21719,25.049833,E,100,highway
120.20962,23.089607,E,100,highway
120.40675,22.770908,E,100,highway
120.778725,23.985535,E,100,highway
120.98814,23.982555,E,100,highway
120.30762,22.68328,E,40,road
121.69048,25.112968,E,40,road
120.40463,22.586277,E,40,road
120.35929,22.573195,E,40,road
120.98689,24.822033,E,40,road
120.97564,24.825012,E,40,road
121.53994,25.044518,E,40,road
120.21107,22.99729,E,40,road
120.60272,24.182938,E,40,road
120.60799,24.203812,E,40,road
120.31474,22.594706,E,40,road
120.51807,23.24088,E,40,road
120.30689,22.722485,E,40,road
120.51041,23.23555,E,40,road
120.60272,24.182938,E,40,road
120.31035,22.726524,E,40,road
120.92369,24.690245,E,50,road
120.94835,24.680124,E,50,road
120.6551,24.41928,E,50,road
120.22924,23.094667,E,50,road
120.52966,22.48964,E,50,road
120.32055,22.606934,E,50,road
120.32043,22.639828,E,50,road
120.33165,22.63851,E,50,road
120.315796,22.61766,E,50,road
120.32313,22.67667,E,50,road
120.473755,23.491804,E,50,road
120.29846,22.796618,E,50,road
120.423904,22.694601,E,50,road
120.33946,22.625673,E,50,road
120.33634,22.62665,E,50,road
120.32502,22.629728,E,50,road
120.34622,22.583788,E,50,road
120.189156,22.961212,E,50,road
121.738014,25.147667,E,50,road
120.98927,24.812634,E,50,road
120.4855,22.887808,E,50,road
120.321106,22.62981,E,50,road
120.3182,22.628725,E,50,road
121.75589,25.128004,E,50,road
120.345924,22.67725,E,50,road
120.421616,22.924803,E,50,road
121.56998,25.08173,E,50,road
120.94431,24.833956,E,50,road
121.7342,25.153727,E,50,road
121.59344,24.9989,E,50,road
120.30393,22.717358,E,50,road
120.674286,24.181917,E,50,road
120.403595,23.490175,E,50,road
120.39789,23.491566,E,50,road
121.70153,25.162273,E,50,road
120.37463,22.764708,E,50,road
120.4732,22.883623,E,50,road
120.6022,24.1827,E,50,road
120.674286,24.181917,E,50,road
120.282486,22.681307,E,50,road
121.613174,25.053974,E,50,road
121.58609,25.050062,E,50,road
121.56399,25.047602,E,50,road
120.30685,22.627457,E,50,road
120.630775,24.13873,E,50,road
120.60922,24.138643,E,50,road
120.301926,22.757471,E,50,road
120.98677,24.801134,E,50,road
120.31007,22.649115,E,50,road
120.7323,24.3199,E,50,road
120.72295,24.321606,E,50,road
120.62725,24.145042,E,50,road
121.604034,25.083036,E,50,road
120.254814,23.46616,E,50,road
121.58296,25.060823,E,50,road
120.6128,24.1901,E,50,road
120.61284,24.186693,E,50,road
120.5978,24.1819,E,50,road
120.6128,24.1901,E,50,road
121.49718,25.035309,E,50,road
121.52677,25.026665,E,50,road
121.53688,25.041674,E,50,road
121.57064,25.04102,E,50,road
121.61159,25.052607,E,50,road
120.32843,22.659721,E,50,road
120.320015,22.65996,E,50,road
120.2999,22.661104,E,50,road
120.973694,24.80587,E,50,road
120.95176,24.832504,E,50,road
120.62687,24.010653,E,50,road
120.300354,23.319435,E,50,road
120.630974,24.138615,E,50,road
120.60922,24.138643,E,50,road
120.62725,24.145042,E,50,road
120.325516,22.650263,E,50,road
120.33822,22.629908,E,50,road
120.68188,24.135622,E,50,road
120.341866,22.624517,E,50,road
120.39456,22.554989,E,50,road
120.42458,23.479553,E,50,road
121.5656,25.054245,E,50,road
120.17719,22.983109,E,50,road
120.36204,22.614567,E,50,road
120.71295,24.277452,E,50,road
121.70965,25.14201,E,50,road
121.699745,25.149271,E,50,road
121.695404,25.157051,E,50,road
121.73231,25.1274,E,50,road
121.78308,25.12693,E,50,road
121.79007,25.12427,E,50,road
120.42328,22.887613,E,50,road
121.72058,25.133339,E,50,road
120.31543,22.595646,E,50,road
120.309494,22.59344,E,50,road
120.327446,22.743008,E,50,road
120.658005,24.117344,E,50,road
120.99819,24.774435,E,50,road
120.72356,24.26045,E,50,road
120.309616,22.668627,E,50,road
121.73433,25.104801,E,50,road
121.73952,25.102694,E,50,road
120.43792,23.472664,E,50,road
120.61284,24.186693,E,50,road
120.46526,23.120522,E,50,road
120.22557,23.051445,E,50,road
120.5978,24.1819,E,50,road
120.619835,24.181044,E,50,road
121.566376,25.076668,E,50,road
119.63691,23.581766,E,50,road
119.656944,23.584229,E,50,road
119.603134,23.557316,E,50,road
119.64445,23.563566,E,50,road
119.58419,23.553822,E,50,road
120.449135,23.4687,E,50,road
120.48009,24.208727,E,50,road
120.3075,22.592865,E,50,road
120.31083,22.593851,E,50,road
120.71295,24.277452,E,50,road
120.68583,24.37995,E,60,road
120.43605,23.719143,E,60,road
120.33078,23.123919,E,60,road
120.28768,22.64329,E,60,road
120.30621,22.684856,E,60,road
120.40461,22.586405,E,60,road
120.53308,23.695944,E,60,road
120.220146,23.000835,E,60,road
120.2346,23.792048,E,60,road
120.57488,24.253681,E,60,road
120.62186,24.207615,E,60,road
120.57328,22.875542,E,60,road
120.37998,22.589094,E,60,road
120.71781,24.163551,E,60,road
120.665726,24.106167,E,60,road
120.71781,24.163551,E,60,road
120.71781,24.163551,E,60,road
120.640724,24.164879,E,60,road
120.63997,24.158367,E,60,road
120.60441,24.151878,E,60,road
120.63997,24.158367,E,60,road
120.57488,24.253681,E,60,road
120.83711,24.221622,E,60,road
120.834564,24.237774,E,60,road
120.3961,22.500326,E,60,road
121.58009,23.940998,E,60,road
120.60441,24.151878,E,60,road
120.344025,22.594791,E,60,road
121.09389,24.822088,E,60,road
120.32995,22.723923,E,60,road
120.26041,22.880974,E,60,road
120.31085,22.807526,E,60,road
120.49667,24.050226,E,60,road
120.62668,22.897558,E,60,road
120.87099,24.671583,E,60,road
121.46539,25.02834,E,60,road
120.78955,24.594868,E,60,road
120.56767,24.238121,E,60,road
120.35834,22.590328,E,60,road
120.41471,24.06039,E,60,road
120.359764,22.701334,E,60,road
120.35221,23.701073,E,70,road
120.23678,23.79157,E,70,road
120.59575,24.11225,E,70,road
120.36817,24.06411,E,70,road
120.62194,24.04528,E,70,road
120.363304,22.635294,E,70,road
120.59575,24.11225,E,70,road
120.40342,23.486872,E,70,road
120.44422,24.03323,E,70,road
120.40881,22.640905,E,70,road
119.52867,23.63674,E,70,road
119.5603,23.660503,E,70,road
120.79112,24.27301,E,70,road
121.75845,25.139378,N,40,freeway
121.753204,25.139427,N,40,freeway
121.77779,25.127695,N,40,freeway
121.77931,25.124163,N,60,freeway
121.77979,25.124203,N,60,freeway
120.71485,24.149885,N,80,freeway
120.71485,24.149885,N,80,freeway
120.919395,24.793509,N,80,freeway
121.49899,25.106007,N,80,freeway
120.78327,24.637379,N,80,freeway
120.42038,24.081823,N,90,freeway
120.67632,24.494154,N,90,freeway
120.32388,23.941944,N,90,freeway
120.52277,22.570349,N,90,freeway
120.52294,24.218498,N,90,freeway
120.220314,23.727283,N,90,freeway
121.42388,25.066257,N,50,highway
120.32915,22.586142,N,60,highway
121.65255,24.994558,N,80,highway
121.647484,25.078312,N,90,highway
121.62579,25.046879,N,90,highway
121.610565,25.02955,N,90,highway
121.57083,24.976095,N,90,highway
121.53064,24.962175,N,90,highway
121.78095,24.791565,N,90,highway
121.72481,24.92628,N,90,highway
121.733315,24.91648,N,90,highway
121.74382,24.908276,N,90,highway
121.75418,24.89985,N,90,highway
121.762215,24.889566,N,90,highway
121.769875,24.879107,N,90,highway
121.779335,24.869923,N,90,highway
121.78834,24.860365,N,90,highway
121.78095,24.791565,N,90,highway
121.38388,25.065002,N,100,highway
121.19353,24.941029,N,100,highway
121.72534,25.107763,N,100,highway
120.94732,24.726902,N,100,highway
121.61644,25.065916,N,100,highway
120.78804,24.462055,N,100,highway
121.19477,24.945833,N,100,highway
121.68071,25.085808,N,100,highway
121.04609,24.876558,N,100,highway
121.60169,25.063948,N,100,highway
121.465515,24.977514,N,100,highway
120.401024,24.124218,N,110,highway
120.48481,23.831924,N,110,highway
120.42849,23.581106,N,110,highway
120.40404,23.51677,N,110,highway
120.35529,23.38762,N,110,highway
120.27128,23.278519,N,110,highway
120.23672,23.20487,N,110,highway
120.23468,23.137453,N,110,highway
120.249374,23.011911,N,110,highway
120.26014,22.918657,N,110,highway
120.27043,22.896294,N,110,highway
120.3321,22.759113,N,110,highway
120.85779,24.69619,N,110,highway
120.779076,24.591295,N,110,highway
120.60209,24.293697,N,110,highway
120.59371,24.236176,N,110,highway
120.54876,24.17851,N,110,highway
120.63864,24.071049,N,110,highway
120.65042,23.999996,N,110,highway
120.705086,23.869972,N,110,highway
120.68793,23.777445,N,110,highway
120.5988,23.692923,N,110,highway
120.407295,23.298801,N,110,highway
120.35549,23.201338,N,110,highway
120.329216,23.083382,N,110,highway
120.38294,22.84931,N,110,highway
120.47148,22.758017,N,110,highway
120.524925,22.507158,N,110,highway
121.304276,24.924303,N,110,highway
120.291794,22.60163,N,25,road
120.36288,22.510414,N,40,road
120.70977,24.1347,N,40,road
120.28924,22.62066,N,40,road
121.517555,23.565529,N,40,road
121.83023,24.490236,N,40,road
120.31617,22.663822,N,40,road
120.31487,22.64735,N,40,road
119.60277,23.66645,N,40,road
121.74865,25.083538,N,40,road
121.75572,25.076906,N,40,road
120.34072,22.659094,N,40,road
120.338646,22.528667,N,40,road
120.96173,24.762646,N,40,road
120.32586,22.575134,N,40,road
121.75822,25.074478,N,40,road
121.54434,25.071774,N,40,road
120.35418,22.592106,N,40,road
120.803444,22.237247,N,40,road
120.85995,24.693743,N,40,road
119.667145,23.58425,N,40,road
120.27912,22.620316,N,40,road
120.623505,24.144829,N,40,road
120.42066,22.929552,N,50,road
121.73601,25.123318,N,50,road
121.726135,25.103292,N,50,road
121.73506,25.110722,N,50,road
120.41064,24.05835,N,50,road
120.33226,22.641333,N,50,road
120.331825,22.649923,N,50,road
120.5525,24.08389,N,50,road
120.54472,24.07861,N,50,road
121.73923,25.141153,N,50,road
120.30265,22.619112,N,50,road
121.74045,25.13845,N,50,road
120.32949,22.580269,N,50,road
120.368355,22.623114,N,50,road
121.14574,24.90688,N,50,road
121.74588,25.134869,N,50,road
120.41993,24.04543,N,50,road
120.3628,22.510351,N,50,road
120.497734,24.220963,N,50,road
120.65583,24.199211,N,50,road
120.30485,22.606277,N,50,road
121.00254,24.855085,N,50,road
121.50858,25.043074,N,50,road
120.99342,24.81573,N,50,road
120.98313,24.809292,N,50,road
120.95245,24.796486,N,50,road
120.73345,24.167746,N,50,road
121.777985,25.151018,N,50,road
120.839836,24.616726,N,50,road
120.45672,22.480722,N,50,road
120.292694,23.539839,N,50,road
120.5597,22.599407,N,50,road
120.47076,23.79007,N,50,road
120.70069,22.14475,N,50,road
120.63828,22.980103,N,50,road
121.73204,25.15298,N,50,road
121.078285,24.723764,N,50,road
121.750694,24.30211,N,50,road
120.302536,22.707396,N,50,road
120.43358,23.557116,N,50,road
120.26064,23.027317,N,50,road
121.50257,25.114443,N,50,road
120.62116,24.171976,N,50,road
121.733025,25.12841,N,50,road
121.72526,25.122475,N,50,road
120.306015,22.592865,N,50,road
121.59,25.074547,N,50,road
120.62116,24.171976,N,50,road
120.60414,24.18653,N,50,road
121.73922,25.133802,N,50,road
120.93412,24.842299,N,50,road
121.53001,23.907051,N,50,road
120.69949,24.149633,N,50,road
120.50132,22.803162,N,50,road
120.4515,23.498264,N,50,road
121.52306,25.08667,N,50,road
121.70324,25.081923,N,50,road
121.707184,25.090446,N,50,road
121.68742,25.075933,N,50,road
120.18443,22.95056,N,50,road
120.60414,24.18653,N,50,road
120.69949,24.149633,N,50,road
121.382385,25.00955,N,50,road
120.3359,22.623598,N,50,road
120.35012,22.568972,N,50,road
121.60028,25.077787,N,50,road
120.192085,22.98797,N,50,road
120.23261,23.058355,N,50,road
120.33857,22.605717,N,50,road
120.30589,22.602861,N,50,road
121.17297,24.765247,N,50,road
120.92787,24.725458,N,50,road
121.74012,25.113022,N,50,road
120.51883,22.54065,N,50,road
120.51235,22.65938,N,50,road
120.51235,22.65938,N,50,road
121.53691,25.048212,N,50,road
120.53655,22.912996,N,50,road
120.283264,22.659645,N,50,road
120.370346,22.582222,N,50,road
120.41064,24.05835,N,50,road
121.762505,25.06859,N,50,road
121.54371,25.016603,N,50,road
120.73345,24.167746,N,50,road
121.19182,24.926605,N,50,road
120.32374,22.603518,N,50,road
120.30538,22.674622,N,50,road
120.303406,22.669987,N,50,road
120.28646,22.831896,N,50,road
120.44225,23.453062,N,50,road
120.297554,22.67165,N,50,road
121.56936,25.057697,N,50,road
121.01323,24.79537,N,50,road
121.69804,25.08034,N,50,road
120.44056,23.459938,N,50,road
121.53406,25.020033,N,50,road
120.30663,22.587458,N,50,road
120.54937,22.48785,N,50,road
120.302734,22.711885,N,50,road
120.96576,24.812773,N,50,road
120.958046,24.807743,N,50,road
121.39306,25.01667,N,50,road
120.31456,22.563587,N,50,road
120.813934,24.550495,N,50,road
120.25403,23.176693,N,50,road
120.210495,23.084492,N,50,road
120.32573,23.308907,N,50,road
120.30732,23.214054,N,50,road
120.225494,22.920004,N,50,road
120.87654,23.662935,N,50,road
120.72229,24.210611,N,50,road
120.34492,22.638271,N,50,road
121.799614,25.129747,N,50,road
119.65956,23.584875,N,50,road
119.63154,23.560314,N,50,road
119.619545,23.54831,N,50,road
119.63483,23.5608,N,50,road
120.46644,23.468079,N,50,road
120.712036,24.14412,N,50,road
120.65213,24.10482,N,50,road
121.50743,25.082521,N,50,road
120.54493,24.301151,N,50,road
120.341286,22.597889,N,50,road
120.72229,24.210611,N,50,road
120.95864,24.744226,N,50,road
120.241684,23.29279,N,50,road
120.44506,23.778845,N,60,road
120.25662,23.720882,N,60,road
121.780426,24.791037,N,60,road
121.79258,24.683813,N,60,road
121.78176,24.744093,N,60,road
120.9586,24.604675,N,60,road
120.6793,23.757366,N,60,road
121.49684,25.13034,N,60,road
120.30548,22.611725,N,60,road
120.316284,22.595959,N,60,road
120.32565,22.584517,N,60,road
120.266075,22.829268,N,60,road
121.76105,24.738028,N,60,road
120.244675,22.886343,N,60,road
120.70861,24.22941,N,60,road
120.3652,22.653227,N,60,road
120.29224,22.65287,N,60,road
120.18389,22.967249,N,60,road
120.23424,22.994543,N,60,road
120.229164,22.9808,N,60,road
120.89102,24.674002,N,60,road
120.919235,24.78108,N,60,road
120.91577,24.767654,N,60,road
120.90828,24.742622,N,60,road
120.916664,24.720003,N,60,road
120.92972,24.788622,N,60,road
120.945526,24.79362,N,60,road
120.948944,24.7953,N,60,road
120.57871,24.187832,N,60,road
120.46819,23.000528,N,60,road
121.60216,23.886194,N,60,road
121.534386,23.647057,N,60,road
120.85055,24.625143,N,60,road
120.271,23.788769,N,60,road
120.51111,24.05056,N,60,road
120.480835,23.679546,N,60,road
120.46287,22.524467,N,60,road
120.42427,22.625746,N,60,road
121.82835,24.664686,N,60,road
120.644,23.770504,N,60,road
120.568954,23.717222,N,60,road
120.54649,23.699762,N,60,road
121.83988,24.547905,N,60,road
121.65052,24.1578,N,60,road
121.24275,23.173555,N,60,road
120.302666,22.687275,N,60,road
120.2974,22.678238,N,60,road
120.28997,22.670572,N,60,road
120.3142,22.642303,N,60,road
120.31905,22.67854,N,60,road
120.31752,22.836243,N,60,road
121.569275,23.95881,N,60,road
120.1741,22.947441,N,60,road
120.193634,23.07735,N,60,road
120.1884,23.04589,N,60,road
120.64267,24.19317,N,60,road
120.63082,24.167393,N,60,road
120.927216,24.832527,N,60,road
120.92257,24.81397,N,60,road
120.56386,22.409676,N,60,road
120.82357,24.338886,N,60,road
120.49588,24.114037,N,60,road
121.51211,25.103973,N,60,road
120.33443,22.55905,N,60,road
120.35747,22.560804,N,60,road
120.373276,22.53604,N,60,road
120.58377,23.893862,N,60,road
120.2433,22.808031,N,60,road
120.28282,23.088713,N,60,road
120.28252,23.090643,N,60,road
120.51985,22.896793,N,60,road
120.47615,23.997437,N,60,road
120.29248,22.657661,N,60,road
120.325356,22.717821,N,60,road
120.32598,22.714525,N,60,road
120.32345,22.70101,N,60,road
